,Master,Sub.plate,Treatment,Strain,OD,Read,Time
32777,1,1,pH,ECOR4,0.3397,12,13.69653824
32778,1,1,pH,ECOR4,0.1932,5,5.448894216
32779,1,1,pH,ECOR4,0.5162,19,21.96598293
32780,1,1,pH,ECOR4,0.5449,21,24.32299814
32781,1,1,pH,ECOR4,0.607,25,29.03715372
32782,1,1,pH,ECOR4,0.6404,33,38.48623357
32783,1,1,pH,ECOR4,0.6175,41,47.94268846
32784,1,1,pH,ECOR4,0.401,14,16.04993238
32785,1,1,pH,ECOR4,0.6381,35,40.84540141
32786,1,1,pH,ECOR4,0.6202,38,44.42577147
32787,1,1,pH,ECOR4,0.6189,39,45.60907032
32788,1,1,pH,ECOR4,0.6254,28,32.57183546
32789,1,1,pH,ECOR4,0.2034,6,6.627184981
32790,1,1,pH,ECOR4,0.6371,32,37.30873531
32791,1,1,pH,ECOR4,0.6351,30,34.94156736
32792,1,1,pH,ECOR4,0.631,29,33.75399283
32793,1,1,pH,ECOR4,0.2354,8,8.968073374
32794,1,1,pH,ECOR4,0.6325,40,46.77508728
32795,1,1,pH,ECOR4,0.1308,4,4.267095265
32796,1,1,pH,ECOR4,0.432,15,17.22643585
32797,1,1,pH,ECOR4,0.6175,37,43.23665336
32798,1,1,pH,ECOR4,0.0686,3,3.089535879
32799,1,1,pH,ECOR4,0.5898,24,27.85760096
32800,1,1,pH,ECOR4,0.6258,36,42.04904085
32801,1,1,pH,ECOR24,0.2087,5,5.448665507
32802,1,1,pH,ECOR24,0.598,25,29.03692496
32803,1,1,pH,ECOR24,0.5824,13,14.86925967
32804,1,1,pH,ECOR24,0.5926,14,16.04970367
32805,1,1,pH,ECOR24,0.5915,33,38.48600482
32806,1,1,pH,ECOR24,0.3064,6,6.626956272
32807,1,1,pH,ECOR24,0.4136,7,7.798682026
32808,1,1,pH,ECOR24,0.6037,22,25.49934989
32809,1,1,pH,ECOR24,0.5932,32,37.30850655
32810,1,1,pH,ECOR24,0.5958,27,31.39072138
32811,1,1,pH,ECOR24,0.1253,4,4.26686651
32812,1,1,pH,ECOR24,0.6052,21,24.32276934
32813,1,1,pH,ECOR24,0.5539,11,12.52568066
32814,1,1,pH,ECOR24,0.5936,31,36.13156662
32815,1,1,pH,ECOR24,0.605,20,23.14942037
32816,1,1,pH,ECOR24,0.5865,36,42.04881205
32817,1,1,pH,ECOR24,0.5805,39,45.60884138
32818,1,1,pH,ECOR24,0.5946,28,32.5716067
32819,1,1,pH,ECOR24,0.6003,24,27.85737202
32820,1,1,pH,ECOR24,0.5887,35,40.84517257
32821,1,1,pH,ECOR24,0.595,15,17.2262071
32822,1,1,pH,ECOR24,0.5831,38,44.42554267
32823,1,1,pH,ECOR24,0.5895,34,39.65665461
32824,1,1,pH,ECOR24,0.0447,2,1.915561291
32825,1,1,pH,ECOR24,0.6043,18,20.76554523
32826,1,1,pH,ECOR24,0.0651,3,3.089306897
32827,1,1,pH,ECOR24,0.596,29,33.75376403
32828,1,1,pH,ECOR24,0.5972,26,30.21894429
32829,1,1,pH,ECOR24,0.6021,23,26.68020182
32830,1,1,pH,ECOR24,0.0412,1,0.739256023
32831,1,1,pH,ECOR24,0.4701,8,8.967844665
32832,1,1,pH,ECOR24,0.6059,19,21.96575409
32833,1,1,pH,ECOR24,0.5845,37,43.23642456
32834,1,1,pH,ECOR24,0.5675,12,13.69630953
32835,1,1,pH,ECOR24,0.5962,16,18.40788248
32836,1,1,pH,ECOR24,0.5067,9,10.14901104
32837,1,1,pH,ECOR24,0.6007,17,19.58858384
32838,1,1,pH,ECOR24,0.5947,30,34.94133856
32839,1,1,pH,ECOR24,0.5345,10,11.33699527
32840,1,1,pH,ECOR24,0.575,40,46.77485835
32841,1,1,pH,ECOR24,0.5737,41,47.94245948
32842,1,1,pH,ECOR27,0.5014,9,10.14878229
32843,1,1,pH,ECOR27,0.4533,8,8.967615955
32844,1,1,pH,ECOR27,0.5556,35,40.84494372
32845,1,1,pH,ECOR27,0.0637,2,1.915332582
32846,1,1,pH,ECOR27,0.5527,36,42.04858325
32847,1,1,pH,ECOR27,0.5585,34,39.65642568
32848,1,1,pH,ECOR27,0.5859,21,24.32254054
32849,1,1,pH,ECOR27,0.585,22,25.49912113
32850,1,1,pH,ECOR27,0.5855,25,29.03669621
32851,1,1,pH,ECOR27,0.3865,7,7.798453317
32852,1,1,pH,ECOR27,0.5816,13,14.86903092
32853,1,1,pH,ECOR27,0.5675,12,13.69608082
32854,1,1,pH,ECOR27,0.3108,6,6.626727563
32855,1,1,pH,ECOR27,0.532,10,11.33676656
32856,1,1,pH,ECOR27,0.59,14,16.04947496
32857,1,1,pH,ECOR27,0.5551,11,12.52545186
32858,1,1,pH,ECOR27,0.0455,1,0.739027269
32859,1,1,pH,ECOR27,0.5855,26,30.21871554
32860,1,1,pH,ECOR27,0.5865,24,27.85714308
32861,1,1,pH,ECOR27,0.5885,20,23.14919166
32862,1,1,pH,ECOR27,0.5926,19,21.96552524
32863,1,1,pH,ECOR27,0.5945,17,19.58835486
32864,1,1,pH,ECOR27,0.55,37,43.23619576
32865,1,1,pH,ECOR27,0.5924,15,17.22597834
32866,1,1,pH,ECOR27,0.5611,33,38.48577606
32867,1,1,pH,ECOR27,0.5696,31,36.13133782
32868,1,1,pH,ECOR27,0.2525,5,5.448436798
32869,1,1,pH,ECOR27,0.5453,38,44.42531387
32870,1,1,pH,ECOR27,0.567,32,37.3082778
32871,1,1,pH,ECOR27,0.5969,16,18.40765372
32872,1,1,pH,ECOR27,0.5351,41,47.9422305
32873,1,1,pH,ECOR27,0.2234,4,4.266637755
32874,1,1,pH,ECOR27,0.5382,40,46.77462941
32875,1,1,pH,ECOR27,0.578,29,33.75353523
32876,1,1,pH,ECOR27,0.5737,30,34.94110976
32877,1,1,pH,ECOR27,0.1364,3,3.089077914
32878,1,1,pH,ECOR27,0.5822,28,32.57137795
32879,1,1,pH,ECOR27,0.543,39,45.60861244
32880,1,1,pH,ECOR27,0.5847,27,31.39049258
32881,1,1,pH,ECOR27,0.5947,18,20.76531648
32882,1,1,pH,ECOR27,0.586,23,26.67997307
32883,1,1,pH,ESBL26,0.8087,30,34.94088096
32884,1,1,pH,ESBL26,0.8051,35,40.84471488
32885,1,1,pH,ESBL26,0.8049,29,33.75330643
32886,1,1,pH,ESBL26,0.8013,25,29.03646745
32887,1,1,pH,ESBL26,0.2394,4,4.266409001
32888,1,1,pH,ESBL26,0.6171,18,20.76508772
32889,1,1,pH,ESBL26,0.7676,21,24.32231174
32890,1,1,pH,ESBL26,0.3373,7,7.798224608
32891,1,1,pH,ESBL26,0.5546,14,16.04924625
32892,1,1,pH,ESBL26,0.7905,32,37.30804904
32893,1,1,pH,ESBL26,0.8091,26,30.21848679
32894,1,1,pH,ESBL26,0.8071,28,32.5711492
32895,1,1,pH,ESBL26,0.4788,11,12.52522306
32896,1,1,pH,ESBL26,0.716,40,46.77440047
32897,1,1,pH,ESBL26,0.6316,19,21.9652964
32898,1,1,pH,ESBL26,0.4473,10,11.33653786
32899,1,1,pH,ESBL26,0.68,41,47.94200151
32900,1,1,pH,ESBL26,0.5034,12,13.69585211
32901,1,1,pH,ESBL26,0.7505,36,42.04835445
32902,1,1,pH,ESBL26,0.7517,33,38.48554731
32903,1,1,pH,ESBL26,0.8036,34,39.65619674
32904,1,1,pH,ESBL26,0.791,37,43.23596695
32905,1,1,pH,ESBL26,0.5689,15,17.22574959
32906,1,1,pH,ESBL26,0.7575,39,45.60838351
32907,1,1,pH,ESBL26,0.7692,27,31.39026378
32908,1,1,pH,ESBL26,0.6665,20,23.14896295
32909,1,1,pH,ESBL26,0.7905,24,27.85691414
32910,1,1,pH,ESBL26,0.4127,9,10.14855353
32911,1,1,pH,ESBL26,0.3765,8,8.967387246
32912,1,1,pH,ESBL26,0.0921,2,1.915103873
32913,1,1,pH,ESBL26,0.0518,1,0.738798514
32914,1,1,pH,ESBL26,0.5946,17,19.58812588
32915,1,1,pH,ESBL26,0.8021,31,36.13110902
32916,1,1,pH,ESBL26,0.2621,5,5.448208088
32917,1,1,pH,ESBL26,0.1858,3,3.088848931
32918,1,1,pH,ESBL26,0.7888,23,26.67974431
32919,1,1,pH,ESBL26,0.7891,22,25.49889238
32920,1,1,pH,ESBL26,0.582,16,18.40742497
32921,1,1,pH,ESBL26,0.7189,38,44.42508507
32922,1,1,pH,ESBL26,0.5262,13,14.86880216
32923,1,1,pH,ESBL26,0.2988,6,6.626498854
32924,1,1,pH,Blank,0.0412,13,14.86857341
32925,1,1,pH,Blank,0.0413,5,5.447979379
32926,1,1,pH,Blank,0.041,38,44.42485627
32927,1,1,pH,Blank,0.0408,17,19.5878969
32928,1,1,pH,Blank,0.0413,33,38.48531855
32929,1,1,pH,Blank,0.041,37,43.23573815
32930,1,1,pH,Blank,0.0408,1,0.738569759
32931,1,1,pH,Blank,0.0415,4,4.266180246
32932,1,1,pH,Blank,0.0413,35,40.84448603
32933,1,1,pH,Blank,0.0415,3,3.088619948
32934,1,1,pH,Blank,0.041,20,23.14873424
32935,1,1,pH,Blank,0.0409,39,45.60815457
32936,1,1,pH,Blank,0.0417,6,6.626270145
32937,1,1,pH,Blank,0.0409,15,17.22552083
32938,1,1,pH,Blank,0.0408,9,10.14832478
32939,1,1,pH,Blank,0.0413,31,36.13088022
32940,1,1,pH,Blank,0.0412,2,1.914875163
32941,1,1,pH,Blank,0.0412,36,42.04812565
32942,1,1,pH,Blank,0.0414,12,13.6956234
32943,1,1,pH,Blank,0.0411,19,21.96506755
32944,1,1,pH,Blank,0.0411,26,30.21825803
32945,1,1,pH,Blank,0.0413,34,39.6559678
32946,1,1,pH,Blank,0.0412,23,26.67951556
32947,1,1,pH,Blank,0.0413,27,31.39003498
32948,1,1,pH,Blank,0.0417,8,8.967158537
32949,1,1,pH,Blank,0.0404,10,11.33630915
32950,1,1,pH,Blank,0.0414,32,37.30782029
32951,1,1,pH,Blank,0.0419,11,12.52499426
32952,1,1,pH,Blank,0.041,14,16.04901754
32953,1,1,pH,Blank,0.0411,21,24.32208294
32954,1,1,pH,Blank,0.0411,22,25.49866362
32955,1,1,pH,Blank,0.0408,41,47.94177253
32956,1,1,pH,Blank,0.0419,7,7.797995899
32957,1,1,pH,Blank,0.0408,16,18.40719621
32958,1,1,pH,Blank,0.0411,24,27.85668521
32959,1,1,pH,Blank,0.041,25,29.0362387
32960,1,1,pH,Blank,0.0413,30,34.94065216
32961,1,1,pH,Blank,0.0412,28,32.57092044
32962,1,1,pH,Blank,0.041,18,20.76485897
32963,1,1,pH,Blank,0.041,40,46.77417154
32964,1,1,pH,Blank,0.0414,29,33.75307763
32965,1,1,pH,ECOR32,0.5884,14,16.04878883
32966,1,1,pH,ECOR32,0.5475,26,30.21802928
32967,1,1,pH,ECOR32,0.0457,1,0.738341004
32968,1,1,pH,ECOR32,0.5838,13,14.86834466
32969,1,1,pH,ECOR32,0.5891,15,17.22529208
32970,1,1,pH,ECOR32,0.5383,35,40.84425718
32971,1,1,pH,ECOR32,0.5478,25,29.03600994
32972,1,1,pH,ECOR32,0.5497,30,34.94042336
32973,1,1,pH,ECOR32,0.5461,32,37.30759153
32974,1,1,pH,ECOR32,0.5414,34,39.65573886
32975,1,1,pH,ECOR32,0.5443,22,25.49843487
32976,1,1,pH,ECOR32,0.464,7,7.797767189
32977,1,1,pH,ECOR32,0.5435,21,24.32185414
32978,1,1,pH,ECOR32,0.549,28,32.57069169
32979,1,1,pH,ECOR32,0.5506,27,31.38980618
32980,1,1,pH,ECOR32,0.5465,31,36.13065142
32981,1,1,pH,ECOR32,0.5292,39,45.60792563
32982,1,1,pH,ECOR32,0.5313,38,44.42462747
32983,1,1,pH,ECOR32,0.5258,40,46.7739426
32984,1,1,pH,ECOR32,0.5499,24,27.85645627
32985,1,1,pH,ECOR32,0.5426,33,38.4850898
32986,1,1,pH,ECOR32,0.5241,41,47.94154355
32987,1,1,pH,ECOR32,0.5154,9,10.14809602
32988,1,1,pH,ECOR32,0.591,16,18.40696746
32989,1,1,pH,ECOR32,0.0596,2,1.914646454
32990,1,1,pH,ECOR32,0.5856,17,19.58766791
32991,1,1,pH,ECOR32,0.534,37,43.23550935
32992,1,1,pH,ECOR32,0.5638,19,21.9648387
32993,1,1,pH,ECOR32,0.5718,18,20.76463021
32994,1,1,pH,ECOR32,0.2053,4,4.265951491
32995,1,1,pH,ECOR32,0.5464,20,23.14850553
32996,1,1,pH,ECOR32,0.4043,6,6.626041436
32997,1,1,pH,ECOR32,0.5473,23,26.67928681
32998,1,1,pH,ECOR32,0.5522,29,33.75284883
32999,1,1,pH,ECOR32,0.5368,36,42.04789685
33000,1,1,pH,ECOR32,0.4918,8,8.966929828
33001,1,1,pH,ECOR32,0.5402,10,11.33608044
33002,1,1,pH,ECOR32,0.5692,12,13.69539469
33003,1,1,pH,ECOR32,0.5638,11,12.52476546
33004,1,1,pH,ECOR32,0.1162,3,3.088390965
33005,1,1,pH,ECOR32,0.2676,5,5.44775067
33006,1,1,pH,ECOR11,0.6132,38,44.42439867
33007,1,1,pH,ECOR11,0.6372,25,29.03578119
33008,1,1,pH,ECOR11,0.6333,24,27.85622733
33009,1,1,pH,ECOR11,0.6408,32,37.30736278
33010,1,1,pH,ECOR11,0.5982,13,14.8681159
33011,1,1,pH,ECOR11,0.5392,12,13.69516599
33012,1,1,pH,ECOR11,0.5926,20,23.14827682
33013,1,1,pH,ECOR11,0.6582,29,33.75262003
33014,1,1,pH,ECOR11,0.6302,23,26.67905805
33015,1,1,pH,ECOR11,0.6303,34,39.65550993
33016,1,1,pH,ECOR11,0.5746,18,20.76440146
33017,1,1,pH,ECOR11,0.6574,28,32.57046293
33018,1,1,pH,ECOR11,0.6262,37,43.23528055
33019,1,1,pH,ECOR11,0.6415,30,34.94019456
33020,1,1,pH,ECOR11,0.6324,31,36.13042262
33021,1,1,pH,ECOR11,0.5928,40,46.77371366
33022,1,1,pH,ECOR11,0.5616,14,16.04856012
33023,1,1,pH,ECOR11,0.628,33,38.48486104
33024,1,1,pH,ECOR11,0.6379,26,30.21780052
33025,1,1,pH,ECOR11,0.6346,15,17.22506332
33026,1,1,pH,ECOR11,0.5885,17,19.58743893
33027,1,1,pH,ECOR11,0.6288,36,42.04766805
33028,1,1,pH,ECOR11,0.0794,2,1.914417745
33029,1,1,pH,ECOR11,0.5769,19,21.96460986
33030,1,1,pH,ECOR11,0.6098,21,24.32162534
33031,1,1,pH,ECOR11,0.3014,6,6.625812726
33032,1,1,pH,ECOR11,0.2306,4,4.265722736
33033,1,1,pH,ECOR11,0.6459,22,25.49820611
33034,1,1,pH,ECOR11,0.6611,16,18.4067387
33035,1,1,pH,ECOR11,0.0458,1,0.738112249
33036,1,1,pH,ECOR11,0.3768,8,8.966701119
33037,1,1,pH,ECOR11,0.6659,27,31.38957738
33038,1,1,pH,ECOR11,0.2649,5,5.447521961
33039,1,1,pH,ECOR11,0.4408,10,11.33585173
33040,1,1,pH,ECOR11,0.5553,11,12.52453666
33041,1,1,pH,ECOR11,0.582,41,47.94131456
33042,1,1,pH,ECOR11,0.3399,7,7.79753848
33043,1,1,pH,ECOR11,0.6206,35,40.84402834
33044,1,1,pH,ECOR11,0.4077,9,10.14786727
33045,1,1,pH,ECOR11,0.611,39,45.6076967
33046,1,1,pH,ECOR11,0.1592,3,3.088161982
33047,1,1,pH,706090,0.2213,4,4.265493981
33048,1,1,pH,706090,0.7212,33,38.48463229
33049,1,1,pH,706090,0.0441,1,0.737883495
33050,1,1,pH,706090,0.1325,3,3.087932999
33051,1,1,pH,706090,0.6355,39,45.60746776
33052,1,1,pH,706090,1.0069,30,34.93996576
33053,1,1,pH,706090,0.7848,21,24.32139654
33054,1,1,pH,706090,0.8292,24,27.8559984
33055,1,1,pH,706090,0.7583,34,39.65528099
33056,1,1,pH,706090,0.8255,27,31.38934858
33057,1,1,pH,706090,0.7853,23,26.6788293
33058,1,1,pH,706090,0.7116,18,20.76417271
33059,1,1,pH,706090,0.5943,12,13.69493728
33060,1,1,pH,706090,0.0634,2,1.914189036
33061,1,1,pH,706090,0.6242,40,46.77348472
33062,1,1,pH,706090,0.8218,25,29.03555243
33063,1,1,pH,706090,0.7724,32,37.30713402
33064,1,1,pH,706090,0.8513,26,30.21757177
33065,1,1,pH,706090,0.6821,36,42.04743925
33066,1,1,pH,706090,0.7795,19,21.96438101
33067,1,1,pH,706090,0.6315,14,16.04833141
33068,1,1,pH,706090,0.6092,11,12.52430786
33069,1,1,pH,706090,0.6511,13,14.86788715
33070,1,1,pH,706090,0.7681,20,23.14804812
33071,1,1,pH,706090,0.8951,28,32.57023418
33072,1,1,pH,706090,0.6866,22,25.49797736
33073,1,1,pH,706090,0.75,35,40.84379949
33074,1,1,pH,706090,0.6547,15,17.22483457
33075,1,1,pH,706090,0.7975,17,19.58720995
33076,1,1,pH,706090,0.5081,9,10.14763851
33077,1,1,pH,706090,0.7246,16,18.40650995
33078,1,1,pH,706090,0.883,29,33.75239123
33079,1,1,pH,706090,0.2376,5,5.447293252
33080,1,1,pH,706090,0.9468,31,36.13019382
33081,1,1,pH,706090,0.6214,41,47.94108558
33082,1,1,pH,706090,0.6362,38,44.42416987
33083,1,1,pH,706090,0.3085,7,7.797309771
33084,1,1,pH,706090,0.2677,6,6.625584017
33085,1,1,pH,706090,0.4422,8,8.96647241
33086,1,1,pH,706090,0.6587,37,43.23505175
33087,1,1,pH,706090,0.5672,10,11.33562302
33088,1,1,pH,ECOR48,0.5219,16,18.40856874
33089,1,1,pH,ECOR48,0.0568,3,3.089993845
33090,1,1,pH,ECOR48,0.5263,26,30.21963056
33091,1,1,pH,ECOR48,0.4811,34,39.65734142
33092,1,1,pH,ECOR48,0.5221,20,23.1501065
33093,1,1,pH,ECOR48,0.4669,35,40.84585911
33094,1,1,pH,ECOR48,0.4986,12,13.69699566
33095,1,1,pH,ECOR48,0.251,6,6.6276424
33096,1,1,pH,ECOR48,0.5231,17,19.58927079
33097,1,1,pH,ECOR48,0.4618,9,10.14969731
33098,1,1,pH,ECOR48,0.5233,30,34.94202496
33099,1,1,pH,ECOR48,0.5001,11,12.52636706
33100,1,1,pH,ECOR48,0.4058,41,47.94314643
33101,1,1,pH,ECOR48,0.4825,10,11.3376814
33102,1,1,pH,ECOR48,0.5196,14,16.0503898
33103,1,1,pH,ECOR48,0.5256,22,25.50003615
33104,1,1,pH,ECOR48,0.5261,23,26.68088809
33105,1,1,pH,ECOR48,0.5273,27,31.39140778
33106,1,1,pH,ECOR48,0.042,1,0.739942288
33107,1,1,pH,ECOR48,0.0995,4,4.267552774
33108,1,1,pH,ECOR48,0.4355,38,44.42622907
33109,1,1,pH,ECOR48,0.4247,39,45.60952819
33110,1,1,pH,ECOR48,0.5144,31,36.13225302
33111,1,1,pH,ECOR48,0.5244,19,21.96644063
33112,1,1,pH,ECOR48,0.4909,33,38.48669108
33113,1,1,pH,ECOR48,0.1803,5,5.449351634
33114,1,1,pH,ECOR48,0.5256,25,29.03761123
33115,1,1,pH,ECOR48,0.3564,7,7.799368154
33116,1,1,pH,ECOR48,0.5185,15,17.22689336
33117,1,1,pH,ECOR48,0.5269,28,32.57229297
33118,1,1,pH,ECOR48,0.0433,2,1.916247418
33119,1,1,pH,ECOR48,0.5309,18,20.7662315
33120,1,1,pH,ECOR48,0.5039,32,37.30919282
33121,1,1,pH,ECOR48,0.5126,13,14.86994594
33122,1,1,pH,ECOR48,0.5256,21,24.32345574
33123,1,1,pH,ECOR48,0.5253,24,27.85805883
33124,1,1,pH,ECOR48,0.46,36,42.04949846
33125,1,1,pH,ECOR48,0.4332,8,8.968530792
33126,1,1,pH,ECOR48,0.5231,29,33.75445043
33127,1,1,pH,ECOR48,0.4458,37,43.23711096
33128,1,1,pH,ECOR48,0.4145,40,46.77554516
33129,1,1,pH,ECOR52,0.5469,32,37.31125161
33130,1,1,pH,ECOR52,0.5154,41,47.94520727
33131,1,1,pH,ECOR52,0.585,24,27.86011927
33132,1,1,pH,ECOR52,0.551,30,34.94408416
33133,1,1,pH,ECOR52,0.5927,22,25.50209495
33134,1,1,pH,ECOR52,0.1555,3,3.092054691
33135,1,1,pH,ECOR52,0.5932,18,20.76829029
33136,1,1,pH,ECOR52,0.076,2,1.918305801
33137,1,1,pH,ECOR52,0.5191,40,46.77760559
33138,1,1,pH,ECOR52,0.5864,12,13.69905404
33139,1,1,pH,ECOR52,0.2641,5,5.451410017
33140,1,1,pH,ECOR52,0.553,31,36.13431223
33141,1,1,pH,ECOR52,0.5241,39,45.61158863
33142,1,1,pH,ECOR52,0.0489,1,0.742001081
33143,1,1,pH,ECOR52,0.5326,10,11.33973978
33144,1,1,pH,ECOR52,0.5605,29,33.75650964
33145,1,1,pH,ECOR52,0.6215,21,24.32551495
33146,1,1,pH,ECOR52,0.6036,25,29.03967002
33147,1,1,pH,ECOR52,0.5901,13,14.87200473
33148,1,1,pH,ECOR52,0.5426,33,38.48874987
33149,1,1,pH,ECOR52,0.5868,19,21.96850024
33150,1,1,pH,ECOR52,0.5306,38,44.42828828
33151,1,1,pH,ECOR52,0.5734,11,12.52842627
33152,1,1,pH,ECOR52,0.6026,15,17.22895215
33153,1,1,pH,ECOR52,0.5607,26,30.22168935
33154,1,1,pH,ECOR52,0.5683,27,31.39346698
33155,1,1,pH,ECOR52,0.5696,23,26.68294688
33156,1,1,pH,ECOR52,0.6109,20,23.15216488
33157,1,1,pH,ECOR52,0.5006,9,10.1517561
33158,1,1,pH,ECOR52,0.5336,37,43.23917016
33159,1,1,pH,ECOR52,0.321,6,6.629700782
33160,1,1,pH,ECOR52,0.5587,28,32.57435176
33161,1,1,pH,ECOR52,0.5996,14,16.05244818
33162,1,1,pH,ECOR52,0.5388,36,42.05155766
33163,1,1,pH,ECOR52,0.385,7,7.801426536
33164,1,1,pH,ECOR52,0.5411,35,40.84791872
33165,1,1,pH,ECOR52,0.6183,17,19.59133164
33166,1,1,pH,ECOR52,0.5993,16,18.41062754
33167,1,1,pH,ECOR52,0.4466,8,8.970589175
33168,1,1,pH,ECOR52,0.2194,4,4.269611568
33169,1,1,pH,ECOR52,0.5423,34,39.65940186
33170,1,1,pH,707708,0.7709,29,33.75673844
33171,1,1,pH,707708,0.5,40,46.77783453
33172,1,1,pH,707708,0.4897,41,47.94543626
33173,1,1,pH,707708,0.7097,13,14.87223349
33174,1,1,pH,707708,0.561,19,21.96872909
33175,1,1,pH,707708,0.0982,3,3.092283674
33176,1,1,pH,707708,0.6666,12,13.69928275
33177,1,1,pH,707708,0.1695,4,4.269840322
33178,1,1,pH,707708,0.5252,33,38.48897863
33179,1,1,pH,707708,0.5823,11,12.52865507
33180,1,1,pH,707708,0.74,30,34.94431297
33181,1,1,pH,707708,0.5251,37,43.23939896
33182,1,1,pH,707708,0.2538,7,7.801655245
33183,1,1,pH,707708,0.7478,31,36.13454103
33184,1,1,pH,707708,0.7831,27,31.39369578
33185,1,1,pH,707708,0.5533,18,20.76851905
33186,1,1,pH,707708,0.7709,25,29.03989878
33187,1,1,pH,707708,0.2121,5,5.451638726
33188,1,1,pH,707708,0.7745,24,27.8603482
33189,1,1,pH,707708,0.5755,20,23.15239359
33190,1,1,pH,707708,0.7709,28,32.57458052
33191,1,1,pH,707708,0.626,22,25.5023237
33192,1,1,pH,707708,0.5345,17,19.59156062
33193,1,1,pH,707708,0.7735,26,30.22191811
33194,1,1,pH,707708,0.5226,14,16.05267689
33195,1,1,pH,707708,0.5129,38,44.42851708
33196,1,1,pH,707708,0.0483,2,1.91853451
33197,1,1,pH,707708,0.6477,32,37.31148036
33198,1,1,pH,707708,0.6027,21,24.32574375
33199,1,1,pH,707708,0.3984,8,8.970817884
33200,1,1,pH,707708,0.5239,35,40.84814757
33201,1,1,pH,707708,0.4364,9,10.15198486
33202,1,1,pH,707708,0.517,36,42.05178646
33203,1,1,pH,707708,0.511,10,11.33996849
33204,1,1,pH,707708,0.2297,6,6.629929491
33205,1,1,pH,707708,0.5112,39,45.61181757
33206,1,1,pH,707708,0.0425,1,0.742229836
33207,1,1,pH,707708,0.5282,34,39.6596308
33208,1,1,pH,707708,0.5639,16,18.41085629
33209,1,1,pH,707708,0.7215,23,26.68317564
33210,1,1,pH,707708,0.5337,15,17.22918091
33211,1,1,pH,ECOR34,0.1327,4,4.270069077
33212,1,1,pH,ECOR34,0.3997,11,12.52888387
33213,1,1,pH,ECOR34,0.7334,18,20.7687478
33214,1,1,pH,ECOR34,0.794,37,43.23962776
33215,1,1,pH,ECOR34,0.74,38,44.42874588
33216,1,1,pH,ECOR34,1.0384,32,37.31170912
33217,1,1,pH,ECOR34,0.8226,21,24.32597255
33218,1,1,pH,ECOR34,0.5536,14,16.0529056
33219,1,1,pH,ECOR34,1.0484,31,36.13476983
33220,1,1,pH,ECOR34,0.6078,39,45.6120465
33221,1,1,pH,ECOR34,0.0557,3,3.092512657
33222,1,1,pH,ECOR34,0.043,2,1.918763219
33223,1,1,pH,ECOR34,0.841,22,25.50255246
33224,1,1,pH,ECOR34,0.7652,19,21.96895793
33225,1,1,pH,ECOR34,0.591,40,46.77806347
33226,1,1,pH,ECOR34,1.0007,28,32.57480927
33227,1,1,pH,ECOR34,0.9113,36,42.05201526
33228,1,1,pH,ECOR34,0.6445,17,19.5917896
33229,1,1,pH,ECOR34,0.3589,10,11.3401972
33230,1,1,pH,ECOR34,1.0156,29,33.75696724
33231,1,1,pH,ECOR34,0.2138,5,5.451867435
33232,1,1,pH,ECOR34,0.2899,8,8.971046593
33233,1,1,pH,ECOR34,0.9006,24,27.86057714
33234,1,1,pH,ECOR34,0.6288,15,17.22940966
33235,1,1,pH,ECOR34,0.042,1,0.74245859
33236,1,1,pH,ECOR34,0.9723,27,31.39392458
33237,1,1,pH,ECOR34,0.9731,35,40.84837641
33238,1,1,pH,ECOR34,0.4747,13,14.87246224
33239,1,1,pH,ECOR34,0.528,41,47.94566524
33240,1,1,pH,ECOR34,0.8523,23,26.68340439
33241,1,1,pH,ECOR34,1.0455,33,38.48920738
33242,1,1,pH,ECOR34,0.257,7,7.801883955
33243,1,1,pH,ECOR34,0.3249,9,10.15221361
33244,1,1,pH,ECOR34,1.0299,30,34.94454177
33245,1,1,pH,ECOR34,0.9527,26,30.22214686
33246,1,1,pH,ECOR34,0.6435,16,18.41108504
33247,1,1,pH,ECOR34,0.7863,20,23.1526223
33248,1,1,pH,ECOR34,0.451,12,13.69951146
33249,1,1,pH,ECOR34,0.9385,25,29.04012753
33250,1,1,pH,ECOR34,0.2327,6,6.630158201
33251,1,1,pH,ECOR34,1.016,34,39.65985973
33252,1,1,pH,ECOR56,0.4291,10,11.33791011
33253,1,1,pH,ECOR56,0.5864,21,24.32368455
33254,1,1,pH,ECOR56,0.5851,27,31.39163658
33255,1,1,pH,ECOR56,0.2451,6,6.627871109
33256,1,1,pH,ECOR56,0.3229,8,8.968759501
33257,1,1,pH,ECOR56,0.494,12,13.69722437
33258,1,1,pH,ECOR56,0.555,16,18.4087975
33259,1,1,pH,ECOR56,0.5877,26,30.21985931
33260,1,1,pH,ECOR56,0.5504,36,42.04972726
33261,1,1,pH,ECOR56,0.5419,37,43.23733976
33262,1,1,pH,ECOR56,0.5592,34,39.65757036
33263,1,1,pH,ECOR56,0.5742,18,20.76646025
33264,1,1,pH,ECOR56,0.5744,31,36.13248183
33265,1,1,pH,ECOR56,0.1755,4,4.267781529
33266,1,1,pH,ECOR56,0.0903,3,3.090222828
33267,1,1,pH,ECOR56,0.5139,41,47.94337541
33268,1,1,pH,ECOR56,0.593,24,27.85828777
33269,1,1,pH,ECOR56,0.2801,7,7.799596863
33270,1,1,pH,ECOR56,0.5505,35,40.84608795
33271,1,1,pH,ECOR56,0.5607,17,19.58949978
